CustID,Gender,AgeGroup,Purchase_Last_Quarter,Unique_Products_Purchased,Response_to_Campaign
105722,Female,30-50,No,2,No
105723,Female,<30,Yes,10,Yes
105724,Male,>50,Yes,14,Yes
105725,Male,>50,No,2,No
105726,Female,30-50,Yes,15,Yes
105727,Male,30-50,Yes,7,No
105728,Male,>50,Yes,7,No
105729,Male,>50,No,6,No
105730,Female,30-50,Yes,7,No
105731,Female,30-50,Yes,14,Yes
105732,Female,30-50,Yes,8,No
105733,Female,30-50,No,6,No
105734,Female,30-50,No,3,No
105735,Female,>50,Yes,14,Yes
105736,Female,30-50,No,5,Yes
105737,Male,30-50,Yes,8,No
105738,Female,30-50,Yes,14,Yes
105739,Female,<30,Yes,6,No
105740,Female,>50,Yes,12,Yes
105741,Male,>50,No,7,No
105742,Female,30-50,Yes,9,No
105743,Male,30-50,Yes,11,Yes
105744,Female,<30,Yes,7,Yes
105745,Female,<30,Yes,14,Yes
105746,Male,>50,Yes,14,No
105747,Male,30-50,No,6,Yes
105748,Male,30-50,Yes,6,No
105749,Male,30-50,Yes,15,No
105750,Male,30-50,No,6,No
105751,Male,30-50,Yes,14,Yes
105752,Male,30-50,Yes,13,No
105753,Female,30-50,Yes,8,Yes
105754,Female,>50,Yes,5,Yes
105755,Female,30-50,Yes,12,No
105756,Male,30-50,No,2,No
105757,Female,<30,No,6,No
105758,Male,30-50,Yes,11,No
105759,Female,30-50,No,4,No
105760,Male,30-50,Yes,8,Yes
105761,Female,30-50,No,6,No
105762,Female,<30,Yes,8,No
105763,Female,30-50,Yes,10,No
105764,Male,>50,Yes,12,Yes
105765,Female,30-50,No,6,No
105766,Female,30-50,Yes,7,No
105767,Female,30-50,Yes,15,Yes
105768,Male,>50,Yes,8,No
105769,Male,<30,Yes,15,No
105770,Female,30-50,Yes,11,No
105771,Male,>50,Yes,6,Yes
105772,Female,30-50,No,6,No
105773,Male,>50,No,4,Yes
105774,Male,30-50,Yes,13,No
105775,Male,>50,No,4,No
105776,Male,30-50,No,3,No
105777,Male,30-50,No,7,Yes
105778,Female,>50,No,3,No
105779,Female,30-50,No,3,No
105780,Female,>50,No,7,No
105781,Female,>50,No,2,No
105782,Female,30-50,Yes,11,No
105783,Male,>50,Yes,10,Yes
105784,Male,30-50,Yes,5,No
105785,Female,>50,No,1,No
105786,Male,<30,Yes,8,No
105787,Male,30-50,No,2,No
105788,Female,>50,No,7,Yes
105789,Male,>50,Yes,12,No
105790,Female,>50,Yes,8,No
105791,Male,30-50,Yes,7,No
105792,Female,>50,Yes,12,No
105793,Male,<30,No,7,No
105794,Male,<30,Yes,14,No
105795,Female,>50,Yes,10,Yes
105796,Female,<30,No,1,No
105797,Male,>50,No,1,No
105798,Female,30-50,No,1,No
105799,Female,30-50,Yes,12,No
105800,Female,30-50,Yes,12,Yes
105801,Male,<30,Yes,14,No
105802,Female,30-50,Yes,5,No
105803,Male,>50,No,4,No
105804,Female,30-50,Yes,10,Yes
105805,Female,30-50,Yes,11,No
105806,Female,<30,Yes,5,No
105807,Female,30-50,Yes,5,Yes
105808,Male,30-50,No,2,No
105809,Female,30-50,Yes,9,Yes
105810,Female,>50,No,1,No
105811,Female,30-50,Yes,13,Yes
105812,Male,>50,Yes,9,No
105813,Female,30-50,Yes,11,Yes
105814,Female,30-50,Yes,9,Yes
105815,Female,30-50,No,7,No
105816,Male,30-50,Yes,8,No
105817,Female,>50,Yes,12,Yes
105818,Female,<30,Yes,7,Yes
105819,Female,30-50,Yes,7,Yes
105820,Female,30-50,Yes,14,No
105821,Female,30-50,No,2,Yes
105822,Female,<30,No,7,No
105823,Female,30-50,Yes,6,Yes
105824,Male,30-50,Yes,7,Yes
105825,Female,<30,No,3,No
105826,Male,<30,Yes,5,No
105827,Female,30-50,Yes,5,Yes
105828,Female,30-50,Yes,11,Yes
105829,Female,30-50,No,5,No
105830,Male,30-50,No,2,No
105831,Female,<30,No,6,No
105832,Male,>50,Yes,15,No
105833,Female,<30,Yes,10,Yes
105834,Male,>50,Yes,15,No
105835,Female,30-50,Yes,11,No
105836,Female,30-50,No,2,No
105837,Female,30-50,No,3,No
105838,Female,<30,No,1,No
105839,Female,>50,No,6,No
105840,Female,<30,No,4,No
105841,Female,>50,Yes,13,Yes
105842,Female,>50,Yes,9,No
105843,Female,>50,Yes,5,Yes
105844,Male,>50,Yes,5,No
105845,Male,30-50,Yes,14,No
105846,Female,30-50,Yes,9,Yes
105847,Male,30-50,Yes,6,No
105848,Female,<30,Yes,12,Yes
105849,Male,<30,No,6,No
105850,Male,<30,Yes,13,No
105851,Male,30-50,No,4,No
105852,Male,30-50,No,6,No
105853,Female,>50,No,2,No
105854,Female,<30,Yes,11,Yes
105855,Female,>50,Yes,14,No
105856,Female,>50,Yes,15,No
105857,Female,30-50,Yes,12,No
105858,Male,>50,No,4,No
105859,Female,30-50,Yes,8,Yes
105860,Female,<30,No,5,No
105861,Female,30-50,Yes,6,No
105862,Male,<30,Yes,10,Yes
105863,Female,30-50,Yes,9,Yes
105864,Male,<30,No,7,No
105865,Female,<30,No,4,No
105866,Male,<30,Yes,6,No
105867,Male,30-50,No,5,Yes
105868,Female,<30,Yes,13,Yes
105869,Female,>50,Yes,8,Yes
105870,Male,30-50,Yes,11,Yes
105871,Female,30-50,No,2,No
105872,Female,30-50,No,6,No
105873,Female,<30,Yes,14,No
105874,Female,<30,Yes,9,No
105875,Female,>50,Yes,8,No
105876,Female,>50,Yes,11,No
105877,Female,30-50,Yes,10,Yes
105878,Male,>50,Yes,10,Yes
105879,Female,30-50,Yes,15,Yes
105880,Female,30-50,Yes,7,Yes
105881,Male,>50,No,7,No
105882,Female,30-50,Yes,8,No
105883,Male,30-50,No,1,No
105884,Male,30-50,No,1,No
105885,Female,30-50,Yes,15,No
105886,Male,30-50,Yes,15,Yes
105887,Female,30-50,Yes,10,No
105888,Male,<30,No,2,No
105889,Female,30-50,No,1,Yes
105890,Male,30-50,Yes,13,Yes
105891,Female,>50,Yes,5,No
105892,Female,30-50,Yes,6,Yes
105893,Female,<30,Yes,10,Yes
105894,Male,30-50,Yes,12,No
105895,Male,>50,Yes,6,Yes
105896,Female,30-50,Yes,11,Yes
105897,Female,>50,Yes,5,Yes
105898,Female,<30,Yes,6,Yes
105899,Female,<30,Yes,5,No
105900,Male,<30,Yes,9,No
105901,Female,30-50,Yes,14,Yes
105902,Male,30-50,No,7,No
105903,Male,<30,Yes,9,Yes
105904,Female,30-50,Yes,15,Yes
105905,Female,<30,Yes,7,Yes
105906,Female,30-50,Yes,15,Yes
105907,Male,<30,Yes,10,No
105908,Female,30-50,No,7,Yes
105909,Male,30-50,No,3,No
105910,Male,>50,No,1,No
105911,Male,<30,No,7,Yes
105912,Female,30-50,Yes,15,No
105913,Female,>50,Yes,13,No
105914,Male,30-50,Yes,7,No
105915,Male,30-50,Yes,8,Yes
105916,Male,30-50,Yes,9,No
105917,Male,30-50,No,3,No
105918,Female,<30,Yes,6,Yes
105919,Female,30-50,Yes,11,No
105920,Male,30-50,Yes,10,No
105921,Female,30-50,Yes,14,No
105922,Female,30-50,No,3,No
105923,Female,30-50,Yes,6,No
105924,Female,30-50,Yes,14,No
105925,Female,>50,Yes,15,Yes
105926,Male,30-50,No,1,No
105927,Male,30-50,Yes,7,No
105928,Male,>50,No,1,No
105929,Female,30-50,Yes,8,No
105930,Male,30-50,Yes,10,Yes
105931,Male,30-50,Yes,13,No
105932,Female,30-50,Yes,9,No
105933,Female,30-50,Yes,5,No
105934,Male,>50,Yes,8,Yes
105935,Female,<30,Yes,11,No
105936,Female,30-50,Yes,15,Yes
105937,Male,30-50,Yes,8,No
105938,Male,30-50,No,3,No
105939,Female,30-50,Yes,12,No
105940,Male,<30,Yes,6,Yes
105941,Male,30-50,Yes,6,No
105942,Male,<30,No,5,No
105943,Female,>50,Yes,8,Yes
105944,Male,>50,Yes,12,No
105945,Female,30-50,Yes,10,Yes
105946,Male,<30,Yes,11,No
105947,Female,<30,Yes,11,No
105948,Male,<30,Yes,12,Yes
105949,Male,30-50,No,6,No
105950,Female,>50,No,3,No
105951,Female,>50,Yes,10,Yes
105952,Female,>50,No,5,No
105953,Male,30-50,Yes,7,Yes
105954,Male,<30,No,3,No
105955,Female,30-50,No,5,No
105956,Male,<30,No,5,No
105957,Female,30-50,Yes,11,Yes
105958,Male,<30,Yes,10,Yes
105959,Male,30-50,Yes,13,No
105960,Male,30-50,No,3,Yes
105961,Female,>50,No,1,No
105962,Male,30-50,Yes,11,Yes
105963,Female,30-50,No,7,No
105964,Female,>50,Yes,15,Yes
105965,Male,30-50,Yes,11,No
105966,Male,<30,No,7,No
105967,Male,>50,Yes,14,No
105968,Male,>50,Yes,6,No
105969,Female,<30,No,2,No
105970,Male,30-50,No,3,Yes
105971,Female,30-50,Yes,14,Yes
105972,Male,<30,No,1,No
105973,Female,30-50,Yes,13,No
105974,Male,30-50,Yes,15,No
105975,Female,30-50,Yes,15,No
105976,Female,<30,Yes,11,Yes
105977,Male,30-50,No,4,No
105978,Male,<30,Yes,11,No
105979,Female,30-50,Yes,11,Yes
105980,Male,<30,Yes,12,Yes
105981,Female,<30,No,7,No
105982,Female,>50,Yes,10,No
105983,Male,<30,Yes,15,No
105984,Male,30-50,No,1,No
105985,Female,30-50,No,2,No
105986,Male,<30,Yes,9,No
105987,Male,30-50,No,6,No
105988,Female,30-50,Yes,5,No
105989,Male,30-50,Yes,10,Yes
105990,Female,>50,Yes,14,Yes
105991,Female,<30,Yes,6,No
105992,Female,>50,Yes,13,No
105993,Female,30-50,No,7,No
105994,Female,>50,Yes,5,No
105995,Female,>50,Yes,7,Yes
105996,Female,30-50,No,2,No
105997,Female,<30,Yes,12,No
105998,Female,30-50,No,6,No
105999,Female,<30,No,7,Yes
106000,Male,>50,Yes,11,Yes
106001,Male,>50,Yes,14,No
106002,Male,30-50,Yes,12,Yes
106003,Female,<30,No,7,Yes
106004,Male,<30,No,3,No
106005,Female,>50,Yes,5,No
106006,Female,30-50,No,4,No
106007,Male,>50,Yes,9,No
106008,Female,30-50,No,4,Yes
106009,Male,<30,No,2,No
106010,Male,<30,No,3,No
106011,Male,>50,Yes,15,Yes
106012,Male,<30,Yes,15,No
106013,Male,30-50,No,4,No
106014,Male,>50,Yes,12,Yes
106015,Male,>50,Yes,6,Yes
106016,Female,30-50,Yes,15,Yes
106017,Male,>50,Yes,10,Yes
106018,Female,30-50,No,3,No
106019,Female,30-50,No,3,No
106020,Female,<30,Yes,10,Yes
106021,Female,<30,Yes,6,No
106022,Male,>50,No,7,No
106023,Male,30-50,Yes,13,No
106024,Female,30-50,Yes,7,Yes
106025,Male,>50,Yes,11,No
106026,Female,30-50,Yes,15,Yes
106027,Male,30-50,No,2,Yes
106028,Female,>50,Yes,13,Yes
106029,Male,>50,Yes,7,Yes
106030,Male,>50,Yes,10,Yes
106031,Male,30-50,Yes,10,Yes
106032,Female,30-50,Yes,8,Yes
106033,Female,30-50,No,4,Yes
106034,Female,30-50,Yes,5,Yes
106035,Male,<30,Yes,12,Yes
106036,Female,>50,Yes,8,No
106037,Female,30-50,No,2,No
106038,Female,<30,Yes,12,Yes
106039,Male,30-50,No,2,No
106040,Male,30-50,Yes,6,Yes
106041,Female,<30,Yes,11,No
106042,Female,<30,Yes,11,Yes
106043,Male,>50,No,4,Yes
106044,Female,>50,Yes,11,No
106045,Female,>50,Yes,13,No
106046,Female,30-50,No,5,No
106047,Female,<30,Yes,8,No
106048,Female,30-50,No,4,No
106049,Female,>50,No,3,No
106050,Male,<30,No,5,No
106051,Female,<30,Yes,5,Yes
106052,Male,30-50,No,2,No
106053,Female,>50,No,2,No
106054,Female,30-50,No,1,No
106055,Female,>50,Yes,11,No
106056,Male,>50,Yes,5,No
106057,Female,>50,No,3,No
106058,Male,>50,No,1,No
106059,Male,>50,Yes,11,No
106060,Male,30-50,Yes,10,No
106061,Male,<30,No,7,Yes
106062,Male,>50,Yes,11,Yes
106063,Female,<30,Yes,15,No
106064,Female,>50,No,2,No
106065,Female,30-50,No,4,No
106066,Male,>50,Yes,13,Yes
106067,Female,30-50,Yes,15,Yes
106068,Female,>50,Yes,9,Yes
106069,Female,>50,No,1,No
106070,Male,>50,Yes,12,No
106071,Female,30-50,No,7,Yes
106072,Female,<30,No,4,No
106073,Male,>50,Yes,14,Yes
106074,Female,30-50,Yes,12,Yes
106075,Female,30-50,Yes,9,Yes
106076,Female,30-50,Yes,7,Yes
106077,Female,<30,Yes,11,No
106078,Female,30-50,Yes,8,Yes
106079,Male,30-50,Yes,11,No
106080,Male,30-50,No,4,Yes
106081,Female,30-50,Yes,5,Yes
106082,Female,<30,Yes,9,Yes
106083,Female,30-50,Yes,8,No
106084,Female,30-50,No,2,No
106085,Male,30-50,No,6,No
106086,Female,<30,Yes,7,Yes
106087,Female,>50,Yes,12,No
106088,Female,30-50,Yes,5,No
106089,Female,30-50,Yes,10,No
106090,Male,30-50,Yes,8,No
106091,Male,<30,No,3,No
106092,Female,30-50,Yes,5,Yes
106093,Female,<30,Yes,11,No
106094,Female,>50,Yes,14,Yes
106095,Female,30-50,No,7,No
106096,Female,30-50,Yes,15,Yes
106097,Female,>50,Yes,12,No
106098,Female,>50,Yes,11,No
106099,Female,30-50,Yes,5,Yes
106100,Male,<30,No,3,Yes
106101,Female,>50,Yes,12,Yes
106102,Female,<30,Yes,11,No
106103,Female,30-50,No,3,No
106104,Male,30-50,Yes,7,No
106105,Female,>50,Yes,14,No
106106,Female,>50,Yes,5,No
106107,Female,30-50,Yes,15,Yes
106108,Female,30-50,Yes,9,Yes
106109,Male,30-50,Yes,11,No
106110,Female,<30,Yes,8,Yes
106111,Female,30-50,Yes,8,No
106112,Female,<30,Yes,11,No
106113,Female,30-50,Yes,8,Yes
106114,Female,30-50,No,2,No
106115,Male,>50,Yes,10,No
106116,Female,30-50,Yes,5,Yes
106117,Male,30-50,Yes,6,No
106118,Male,30-50,No,4,Yes
106119,Female,30-50,Yes,8,Yes
106120,Female,>50,Yes,10,Yes
106121,Female,<30,Yes,6,Yes
106122,Male,<30,Yes,14,No
106123,Female,30-50,Yes,8,Yes
106124,Female,30-50,Yes,11,Yes
106125,Female,30-50,No,5,Yes
106126,Female,>50,No,6,No
106127,Female,30-50,No,5,Yes
106128,Male,<30,Yes,11,No
106129,Male,30-50,Yes,10,No
106130,Female,30-50,No,3,Yes
106131,Female,<30,Yes,15,No
106132,Female,30-50,Yes,10,No
106133,Female,30-50,Yes,5,Yes
106134,Male,>50,Yes,8,No
106135,Male,30-50,Yes,12,No
106136,Male,<30,Yes,11,Yes
106137,Female,>50,Yes,5,Yes
106138,Female,>50,Yes,9,Yes
106139,Female,<30,No,1,No
106140,Female,30-50,Yes,12,Yes
106141,Male,30-50,No,3,No
106142,Female,<30,No,4,Yes
106143,Male,30-50,Yes,8,No
106144,Female,<30,Yes,11,No
106145,Female,30-50,No,5,Yes
106146,Female,30-50,Yes,6,Yes
106147,Female,>50,Yes,5,Yes
106148,Female,>50,Yes,6,Yes
106149,Male,>50,No,4,No
106150,Female,>50,No,1,Yes
106151,Male,30-50,Yes,13,Yes
106152,Female,>50,No,3,No
106153,Female,30-50,No,4,No
106154,Female,>50,No,7,No
106155,Female,30-50,No,4,No
106156,Female,<30,Yes,14,Yes
106157,Male,>50,Yes,11,Yes
106158,Male,30-50,No,1,No
106159,Male,<30,Yes,14,No
106160,Female,>50,Yes,13,Yes
106161,Female,>50,Yes,11,Yes
106162,Female,>50,Yes,14,No
106163,Female,30-50,Yes,15,No
106164,Male,30-50,No,6,No
106165,Female,>50,No,1,Yes
106166,Female,30-50,Yes,11,No
106167,Female,>50,Yes,15,No
106168,Female,>50,No,7,No
106169,Male,<30,No,2,No
106170,Female,<30,Yes,7,Yes
106171,Male,<30,Yes,5,No
106172,Female,<30,Yes,5,No
106173,Male,30-50,Yes,15,No
106174,Female,<30,Yes,5,Yes
106175,Female,30-50,Yes,11,Yes
106176,Female,30-50,No,7,Yes
106177,Female,>50,No,2,No
106178,Female,<30,Yes,13,Yes
106179,Female,<30,Yes,10,Yes
106180,Female,>50,No,1,No
106181,Male,30-50,Yes,9,Yes
106182,Female,30-50,Yes,13,Yes
106183,Female,<30,Yes,9,No
106184,Female,<30,Yes,12,Yes
106185,Female,>50,Yes,8,Yes
106186,Female,30-50,Yes,14,Yes
106187,Female,<30,No,7,No
106188,Female,<30,Yes,6,No
106189,Female,<30,No,7,No
106190,Female,<30,Yes,14,No
106191,Male,>50,Yes,11,No
106192,Female,30-50,No,3,No
106193,Female,30-50,Yes,12,Yes
106194,Female,30-50,Yes,12,Yes
106195,Female,>50,No,1,Yes
106196,Female,30-50,No,4,No
106197,Female,>50,Yes,15,No
106198,Female,>50,Yes,14,No
106199,Male,<30,Yes,8,No
106200,Male,30-50,Yes,9,No
106201,Male,30-50,Yes,9,No
106202,Female,30-50,No,1,No
106203,Female,30-50,No,6,No
106204,Female,30-50,No,7,No
106205,Female,<30,Yes,14,No
106206,Female,30-50,Yes,15,No
106207,Female,>50,Yes,15,Yes
106208,Male,30-50,No,7,No
106209,Male,30-50,Yes,8,No
106210,Female,>50,Yes,10,No
106211,Female,>50,Yes,12,Yes
106212,Female,30-50,Yes,14,Yes
106213,Male,30-50,Yes,9,No
106214,Male,30-50,Yes,14,No
106215,Female,>50,Yes,5,No
106216,Male,30-50,Yes,11,No
106217,Female,>50,Yes,7,No
106218,Female,30-50,No,5,No
106219,Female,30-50,Yes,8,Yes
106220,Male,30-50,Yes,11,Yes
106221,Female,>50,Yes,14,No
106222,Female,<30,Yes,11,No
106223,Female,<30,Yes,7,No
106224,Female,30-50,Yes,6,No
106225,Female,30-50,No,1,Yes
106226,Male,>50,No,5,No
106227,Male,30-50,Yes,9,Yes
106228,Female,30-50,No,3,Yes
106229,Female,<30,No,6,Yes
106230,Female,<30,Yes,10,Yes
106231,Female,>50,No,2,No
106232,Female,>50,Yes,13,Yes
106233,Female,30-50,Yes,13,No
106234,Male,30-50,Yes,11,No
106235,Male,30-50,No,1,No
106236,Female,>50,Yes,14,Yes
106237,Female,>50,Yes,13,No
106238,Male,<30,Yes,9,No
106239,Male,30-50,Yes,15,No
106240,Female,>50,Yes,15,Yes
106241,Female,<30,Yes,12,No
106242,Female,>50,Yes,14,Yes
106243,Female,<30,Yes,12,Yes
106244,Male,30-50,No,7,No
106245,Male,30-50,No,4,No
106246,Male,<30,Yes,7,No
106247,Female,30-50,Yes,12,Yes
106248,Male,30-50,No,4,No
106249,Female,>50,Yes,6,No
106250,Female,30-50,No,5,No
106251,Female,30-50,Yes,14,Yes
106252,Male,>50,Yes,14,No
106253,Female,<30,No,1,No
106254,Male,<30,Yes,11,No
106255,Female,<30,Yes,5,No
106256,Female,>50,Yes,8,No
106257,Female,>50,No,6,Yes
106258,Male,30-50,No,1,No
106259,Male,<30,Yes,7,Yes
106260,Female,30-50,Yes,13,Yes
106261,Male,>50,No,4,No
106262,Female,30-50,Yes,10,No
106263,Female,30-50,Yes,14,No
106264,Male,<30,Yes,6,No
106265,Male,30-50,Yes,10,Yes
106266,Male,>50,Yes,6,No
106267,Male,<30,No,4,No
106268,Male,>50,Yes,9,Yes
106269,Female,<30,Yes,13,Yes
106270,Female,30-50,No,4,Yes
106271,Male,30-50,Yes,9,Yes
106272,Female,<30,Yes,14,No
106273,Female,30-50,No,2,Yes
106274,Male,30-50,No,2,No
106275,Female,<30,Yes,9,Yes
106276,Male,<30,Yes,12,No
106277,Male,30-50,Yes,15,No
106278,Male,30-50,No,3,No
106279,Female,30-50,Yes,10,No
106280,Female,>50,Yes,12,Yes
106281,Male,<30,Yes,15,No
106282,Female,30-50,Yes,11,No
106283,Male,<30,No,5,No
106284,Male,30-50,No,6,No
106285,Male,30-50,No,4,No
106286,Male,<30,No,6,No
106287,Female,30-50,Yes,13,Yes
106288,Female,30-50,Yes,8,No
106289,Male,<30,No,7,No
106290,Female,30-50,Yes,6,Yes
106291,Female,30-50,Yes,12,Yes
106292,Female,>50,No,4,No
106293,Male,30-50,Yes,7,Yes
106294,Female,<30,Yes,9,Yes
106295,Male,<30,Yes,8,No
106296,Male,>50,No,6,No
106297,Female,>50,No,1,No
106298,Male,30-50,Yes,10,Yes
106299,Male,30-50,Yes,9,No
106300,Female,<30,Yes,14,Yes
106301,Female,30-50,No,2,No
106302,Female,30-50,Yes,12,Yes
106303,Female,<30,Yes,13,No
106304,Male,>50,No,4,No
106305,Male,<30,Yes,10,No
106306,Female,>50,No,3,No
106307,Female,30-50,Yes,10,Yes
106308,Female,>50,Yes,7,No
106309,Female,30-50,Yes,14,Yes
106310,Male,<30,No,3,No
106311,Male,>50,Yes,13,No
106312,Female,30-50,No,1,Yes
106313,Male,<30,Yes,12,No
106314,Female,>50,Yes,11,No
106315,Female,30-50,Yes,15,Yes
106316,Male,30-50,Yes,7,Yes
106317,Female,30-50,No,6,Yes
106318,Female,>50,No,5,No
106319,Female,30-50,No,7,No
106320,Female,30-50,No,2,No
106321,Female,30-50,No,7,No
106322,Female,30-50,Yes,5,Yes
106323,Female,>50,Yes,5,No
106324,Female,<30,Yes,11,No
106325,Female,>50,Yes,14,Yes
106326,Female,30-50,Yes,13,No
106327,Male,30-50,Yes,15,No
106328,Male,>50,No,1,No
106329,Female,>50,No,6,No
106330,Female,30-50,No,2,No
106331,Female,<30,Yes,5,No
106332,Female,30-50,Yes,10,No
106333,Female,30-50,No,5,No
106334,Male,30-50,Yes,15,Yes
106335,Female,30-50,No,4,No
106336,Male,30-50,No,7,No
106337,Male,<30,No,3,No
106338,Male,>50,Yes,15,No
106339,Male,30-50,Yes,14,Yes
106340,Female,30-50,Yes,15,Yes
106341,Male,<30,Yes,10,No
106342,Female,30-50,No,1,Yes
106343,Female,30-50,Yes,11,No
106344,Female,>50,Yes,11,Yes
106345,Female,30-50,Yes,6,Yes
106346,Male,>50,Yes,11,No
106347,Female,30-50,No,2,Yes
106348,Female,30-50,Yes,5,No
106349,Male,>50,No,6,No
106350,Male,<30,Yes,11,No
106351,Male,30-50,No,4,No
106352,Male,30-50,Yes,6,No
106353,Female,<30,Yes,6,No
106354,Female,30-50,Yes,6,Yes
106355,Male,>50,No,6,No
106356,Female,30-50,No,2,No
106357,Male,30-50,Yes,5,No
106358,Male,>50,No,4,No
106359,Male,30-50,Yes,13,No
106360,Female,30-50,No,6,No
106361,Male,30-50,No,1,Yes
106362,Female,30-50,Yes,6,Yes
106363,Male,>50,Yes,5,No
106364,Female,<30,Yes,5,No
106365,Female,30-50,Yes,7,No
106366,Female,30-50,No,7,No
106367,Female,30-50,No,6,Yes
106368,Male,30-50,Yes,11,No
106369,Male,<30,Yes,11,No
106370,Male,30-50,No,5,Yes
106371,Male,30-50,Yes,15,No
106372,Male,30-50,Yes,9,Yes
106373,Female,30-50,No,7,No
106374,Female,30-50,Yes,8,No
106375,Male,>50,Yes,7,No
106376,Male,30-50,Yes,7,Yes
106377,Male,30-50,Yes,5,No
106378,Female,30-50,No,6,Yes
106379,Female,<30,Yes,11,No
106380,Male,30-50,Yes,11,No
106381,Male,<30,Yes,11,No
106382,Male,30-50,No,3,No
106383,Female,30-50,No,5,Yes
106384,Male,<30,No,6,No
106385,Female,30-50,No,2,No
106386,Female,30-50,No,3,No
106387,Male,>50,Yes,11,Yes
106388,Female,30-50,No,2,Yes
106389,Female,30-50,Yes,9,No
106390,Female,30-50,Yes,6,Yes
106391,Female,30-50,No,2,No
106392,Male,30-50,Yes,15,Yes
106393,Female,<30,Yes,12,No
106394,Female,30-50,No,1,No
106395,Male,30-50,Yes,9,Yes
106396,Female,>50,Yes,5,No
106397,Female,>50,Yes,14,Yes
106398,Female,<30,Yes,13,Yes
106399,Male,<30,Yes,10,No
106400,Male,<30,Yes,11,Yes
106401,Male,30-50,Yes,12,Yes
106402,Female,30-50,Yes,11,No
106403,Female,<30,Yes,15,Yes
106404,Female,>50,Yes,9,Yes
106405,Female,<30,Yes,8,Yes
106406,Male,30-50,Yes,13,Yes
106407,Female,30-50,No,4,No
106408,Female,30-50,Yes,13,No
106409,Female,>50,Yes,10,Yes
106410,Female,30-50,Yes,14,No
106411,Male,>50,Yes,11,Yes
106412,Female,30-50,Yes,12,Yes
106413,Female,30-50,Yes,15,Yes
106414,Male,30-50,No,1,No
106415,Female,>50,Yes,10,No
106416,Female,30-50,No,2,Yes
106417,Female,<30,Yes,6,No
106418,Female,30-50,Yes,13,No
106419,Female,30-50,Yes,6,Yes
106420,Male,30-50,No,7,Yes
106421,Male,30-50,Yes,9,Yes
106422,Male,30-50,Yes,8,Yes
106423,Female,>50,No,7,No
106424,Female,>50,Yes,5,Yes
106425,Male,>50,No,2,No
106426,Male,<30,Yes,15,No
106427,Male,>50,Yes,10,Yes
106428,Female,30-50,Yes,13,Yes
106429,Male,30-50,Yes,6,Yes
106430,Female,30-50,Yes,11,Yes
106431,Female,<30,Yes,12,No
106432,Female,>50,Yes,11,Yes
106433,Female,30-50,Yes,7,No
106434,Male,<30,Yes,10,No
106435,Male,>50,Yes,5,Yes
106436,Female,30-50,Yes,8,No
106437,Male,30-50,Yes,11,Yes
106438,Male,30-50,Yes,7,No
106439,Female,30-50,Yes,11,No
106440,Male,30-50,No,1,No
106441,Male,>50,No,4,No
106442,Female,>50,Yes,13,Yes
106443,Female,30-50,Yes,10,Yes
106444,Female,>50,No,4,No
106445,Male,30-50,Yes,10,No
106446,Male,30-50,Yes,7,No
106447,Male,30-50,Yes,15,Yes
106448,Male,>50,No,7,No
106449,Male,30-50,Yes,15,Yes
106450,Male,>50,Yes,9,No
106451,Male,30-50,Yes,6,No
106452,Male,30-50,Yes,10,No
106453,Female,30-50,Yes,9,Yes
106454,Male,30-50,No,1,No
106455,Female,>50,No,6,No
106456,Female,30-50,Yes,7,No
106457,Male,30-50,No,2,No
106458,Female,30-50,Yes,12,No
106459,Female,<30,Yes,11,No
106460,Female,30-50,Yes,15,Yes
106461,Female,30-50,No,2,Yes
106462,Female,30-50,No,7,No
106463,Female,30-50,Yes,11,Yes
106464,Female,<30,Yes,11,No
106465,Female,30-50,No,6,No
106466,Female,30-50,Yes,5,No
106467,Female,30-50,Yes,11,Yes
106468,Female,>50,No,3,No
106469,Female,30-50,Yes,10,Yes
106470,Female,30-50,No,2,No
106471,Female,>50,No,1,Yes
106472,Male,30-50,No,6,No
106473,Female,<30,Yes,13,No
106474,Female,<30,No,6,No
106475,Female,<30,No,4,No
106476,Female,30-50,No,6,Yes
106477,Female,>50,Yes,11,No
106478,Male,30-50,No,2,No
106479,Female,30-50,Yes,12,Yes
106480,Male,<30,Yes,7,No
106481,Female,>50,No,1,No
106482,Female,30-50,No,2,No
106483,Female,<30,No,3,No
106484,Female,30-50,No,1,No
106485,Female,30-50,Yes,7,No
106486,Female,>50,Yes,9,Yes
106487,Female,30-50,Yes,13,Yes
106488,Male,30-50,Yes,11,No
106489,Male,<30,Yes,10,No
106490,Female,30-50,No,5,No
106491,Male,<30,No,1,No
106492,Female,<30,No,1,No
106493,Male,>50,No,7,Yes
106494,Male,30-50,Yes,12,No
106495,Female,30-50,Yes,6,No
106496,Male,<30,Yes,14,No
106497,Female,<30,Yes,13,No
106498,Female,>50,Yes,12,Yes
106499,Female,>50,No,3,No
106500,Male,30-50,No,5,No
106501,Male,30-50,Yes,13,No
106502,Female,30-50,No,2,No
106503,Female,30-50,Yes,12,Yes
106504,Male,<30,Yes,9,Yes
106505,Male,<30,Yes,8,Yes
106506,Female,30-50,Yes,15,Yes
106507,Male,>50,No,6,No
106508,Male,30-50,No,7,No
106509,Female,>50,No,2,Yes
106510,Female,30-50,Yes,11,No
106511,Male,30-50,Yes,13,Yes
106512,Male,30-50,Yes,13,No
106513,Female,<30,Yes,15,No
